timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1
314,195,53,589,3,3
315,194,54,594,3,3
316,193,55,500,2,5
317,192,56,707,3,4
318,191,57,515,2,0
319,190,58,324,1,1
320,189,59,234,1,2
321,188,60,145,0,1
322,0,248,-43,0,0
323,0,248,-43,0,0
324,0,248,-43,0,0
325,0,248,-43,0,0
326,0,248,-43,0,0
