timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1,alive_queen2,dead_queen2,food_queen2,health_queen2,presence_queen2
676,54,40,1147,21,45,48,10,1205,25,47
677,54,40,1193,22,44,48,10,1257,26,46
678,54,40,1139,21,43,48,10,1209,25,46
679,54,40,1085,20,43,48,10,1161,24,45
680,54,40,1131,20,43,48,10,1113,23,44
681,54,40,1077,19,43,48,10,1065,22,43
682,54,40,1123,20,43,48,10,1017,21,43
683,54,40,1069,19,43,48,10,1069,22,43
684,54,40,1115,20,45,48,10,1021,21,42
685,54,40,1261,23,45,48,10,973,20,42
686,54,40,1207,22,44,48,10,1025,21,43
687,54,40,1153,21,43,48,10,1077,22,42
688,54,40,1099,20,43,48,10,1029,21,42
689,54,40,1145,21,43,48,10,1081,22,44
690,54,40,1091,20,45,48,10,1233,25,44
691,54,40,1337,24,45,48,10,1185,24,43
692,54,40,1283,23,44,48,10,1137,23,42
693,54,40,1229,22,43,48,10,1089,22,42
694,54,40,1175,21,42,48,10,1141,23,42
695,54,40,1121,20,42,48,10,1093,22,41
696,54,40,1167,21,43,48,10,1045,21,42
697,54,40,1213,22,43,48,10,1197,24,43
698,54,40,1259,23,42,48,10,1249,26,42
699,54,40,1205,22,43,48,10,1201,25,42
700,54,40,1351,25,44,48,10,1153,24,42
701,54,40,1397,25,43,48,10,1205,25,42
702,54,40,1343,24,42,48,10,1157,24,42
703,54,40,1289,23,43,48,10,1209,25,43
704,54,40,1435,26,44,48,10,1261,26,44
705,54,40,1481,27,44,48,10,1313,27,45
706,54,40,1427,26,45,48,10,1365,28,45
707,54,40,1473,27,46,48,10,1317,27,46
708,54,40,1519,28,46,48,10,1369,28,46
709,54,40,1465,27,46,48,10,1321,27,48
710,54,40,1411,26,47,48,10,1473,30,48
711,54,40,1457,26,48,48,10,1425,29,48
712,54,40,1503,27,49,48,10,1377,28,48
713,54,40,1549,28,49,48,10,1329,27,48
714,54,40,1495,27,50,48,10,1281,26,48
715,54,40,1541,28,50,48,10,1233,25,48
716,54,40,1487,27,50,48,10,1185,24,47
717,54,40,1433,26,50,48,10,1137,23,46
718,54,40,1379,25,51,48,10,1089,22,45
719,54,40,1425,26,51,48,10,1041,21,44
720,54,40,1371,25,51,48,10,993,20,43
721,54,40,1317,24,50,48,10,945,19,43
722,54,40,1263,23,50,48,10,997,20,43
723,54,40,1309,24,50,48,10,949,19,42
724,54,40,1255,23,49,48,10,901,18,42
725,54,40,1201,22,48,48,10,953,19,42
726,54,40,1147,21,48,48,10,905,18,41
727,54,40,1193,22,48,48,10,857,17,41
728,54,40,1139,21,47,48,10,909,18,43
729,54,40,1085,20,46,48,10,1061,22,43
730,54,40,1031,19,45,48,10,1013,21,43
731,54,40,977,18,45,48,10,1065,22,44
732,54,40,1023,18,45,48,10,1217,25,43
733,54,40,969,17,45,48,10,1169,24,42
734,54,40,1015,18,45,48,10,1121,23,41
735,54,40,961,17,46,48,10,1073,22,41
736,54,40,1107,20,47,48,10,1125,23,42
737,54,40,1153,21,47,48,10,1177,24,42
738,54,40,1199,22,46,48,10,1129,23,41
739,54,40,1145,21,45,48,10,1081,22,40
740,54,40,1091,20,44,48,10,1033,21,40
741,54,40,1037,19,43,48,10,1085,22,40
742,54,40,983,18,44,48,10,1037,21,39
743,54,40,1129,20,44,48,10,989,20,41
744,54,40,1075,19,45,48,10,1241,25,42
745,54,40,1221,22,45,48,10,1293,26,42
746,54,40,1167,21,46,48,10,1345,28,43
747,54,40,1313,24,46,48,10,1397,29,44
748,54,40,1259,23,45,48,10,1449,30,44
749,54,40,1205,22,44,48,10,1401,29,45
750,54,40,1151,21,43,48,10,1453,30,45
751,54,40,1097,20,44,48,10,1405,29,45
752,54,40,1243,23,44,48,10,1357,28,46
753,54,40,1189,22,45,48,10,1409,29,46
754,54,40,1335,24,45,48,10,1361,28,48
755,54,40,1281,23,44,48,10,1513,31,48
756,54,40,1227,22,44,49,10,1465,29,49
757,54,40,1273,23,46,50,10,1416,28,50
758,54,40,1419,26,47,51,10,1366,26,51
759,54,40,1465,27,48,51,10,1315,25,51
760,54,40,1511,27,49,51,10,1264,24,50
761,54,40,1557,28,49,51,10,1213,23,49
762,54,40,1503,27,49,51,10,1162,22,48
763,54,40,1449,26,49,51,10,1111,21,47
764,54,40,1395,25,50,51,10,1060,20,46
765,54,40,1441,26,51,51,10,1009,19,46
766,54,40,1487,27,52,51,10,1058,20,46
767,54,40,1533,28,52,51,10,1007,19,45
768,54,40,1479,27,52,51,10,956,18,44
769,54,40,1425,26,52,51,10,905,17,43
770,54,40,1371,25,52,51,10,854,16,42
771,54,40,1317,24,51,51,10,803,15,43
772,54,40,1263,23,50,51,10,952,18,45
773,54,40,1209,22,49,51,10,1101,21,44
774,54,40,1155,21,48,51,10,1050,20,43
775,54,40,1101,20,47,51,10,999,19,43
776,54,40,1047,19,47,51,10,1048,20,43
777,54,40,1093,20,47,51,10,1097,21,43
778,54,40,1039,19,46,51,10,1046,20,43
779,54,40,985,18,45,51,10,1095,21,44
780,54,40,931,17,44,51,10,1144,22,46
781,54,40,877,16,44,51,10,1393,27,46
782,54,40,923,17,45,51,10,1342,26,47
783,54,40,969,17,46,51,10,1391,27,48
784,54,40,1015,18,47,51,10,1440,28,48
785,54,40,1061,19,47,51,10,1389,27,48
786,54,40,1107,20,47,51,10,1338,26,48
787,54,40,1153,21,47,51,10,1287,25,49
788,54,40,1199,22,47,51,10,1336,26,48
789,54,40,1145,21,46,51,10,1285,25,50
790,54,40,1091,20,45,51,10,1434,28,50
791,54,40,1037,19,45,51,10,1383,27,50
792,54,40,1083,20,45,51,10,1332,26,50
793,54,40,1029,19,45,51,10,1281,25,51
794,54,40,1075,19,45,51,10,1330,26,50
795,54,40,1121,20,45,51,10,1279,25,50
796,54,40,1067,19,45,51,10,1228,24,49
797,54,40,1113,20,44,51,10,1177,23,48
798,54,40,1059,19,46,51,10,1126,22,47
799,54,40,1305,24,46,51,10,1075,21,47
800,54,40,1251,23,45,51,10,1124,22,47
801,54,40,1197,22,45,51,10,1073,21,46
802,54,40,1243,23,44,51,10,1022,20,45
803,54,40,1189,22,44,51,10,971,19,45
804,54,40,1235,22,44,51,10,1020,20,45
805,54,40,1181,21,44,51,10,969,19,44
806,54,40,1227,22,46,51,10,918,18,44
807,54,40,1373,25,45,51,10,967,18,44
808,54,40,1319,24,45,51,10,916,17,45
809,54,40,1365,25,47,51,10,1065,20,45
810,54,40,1511,27,47,51,10,1014,19,45
811,54,40,1457,26,47,51,10,1063,20,45
812,54,40,1403,25,48,51,10,1012,19,44
813,54,40,1449,26,48,51,10,961,18,44
814,54,40,1495,27,49,51,10,1010,19,44
815,54,40,1541,28,49,51,10,959,18,45
816,54,40,1487,27,49,51,10,1108,21,46
817,54,40,1433,26,50,51,10,1157,22,46
818,54,40,1479,27,51,51,10,1206,23,46
819,54,40,1525,28,51,51,10,1155,22,45
820,54,40,1471,27,52,51,10,1104,21,45
821,54,40,1517,28,52,51,10,1153,22,46
822,54,40,1463,27,52,51,10,1202,23,46
823,54,40,1409,26,53,51,10,1151,22,45
824,54,40,1455,26,53,51,10,1100,21,45
825,54,40,1401,25,53,51,10,1149,22,46
826,54,40,1347,24,52,51,10,1198,23,46
827,54,40,1293,23,51,51,10,1147,22,45
828,54,40,1239,22,50,51,10,1096,21,47
829,54,40,1185,21,49,51,10,1345,26,47
830,54,40,1131,20,48,51,10,1294,25,47
831,54,40,1077,19,48,51,10,1243,24,46
832,54,40,1123,20,48,51,10,1192,23,45
833,54,40,1069,19,47,51,10,1141,22,45
834,54,40,1015,18,47,51,10,1190,23,45
835,54,40,1061,19,48,51,10,1139,22,46
836,54,40,1107,20,48,51,10,1288,25,46
837,54,40,1053,19,47,51,10,1237,24,45
838,54,40,999,18,46,51,10,1186,23,44
839,54,40,945,17,46,51,10,1135,22,43
840,54,40,991,18,47,51,10,1084,21,44
841,54,40,1037,19,47,51,10,1233,24,45
842,54,40,983,18,47,51,10,1282,25,45
843,54,40,1029,19,49,51,10,1331,26,44
844,54,40,1175,21,48,51,10,1280,25,44
845,54,40,1121,20,47,51,10,1229,24,43
846,54,40,1067,19,47,51,10,1178,23,44
847,54,40,1113,20,48,51,10,1327,26,45
848,54,40,1159,21,49,51,10,1376,26,45
849,54,40,1205,22,48,51,10,1325,25,46
850,54,40,1151,21,48,51,10,1374,26,46
851,54,40,1197,22,48,51,10,1423,27,48
852,54,40,1143,21,47,51,10,1572,30,48
853,54,40,1089,20,47,51,10,1521,29,48
854,54,40,1135,21,48,51,10,1470,28,50
855,54,40,1181,21,47,51,10,1619,31,50
856,54,40,1127,20,46,51,10,1568,30,50
857,54,40,1073,19,46,51,10,1517,29,51
858,54,40,1119,20,47,51,10,1566,30,51
859,54,40,1165,21,48,51,10,1515,29,51
860,54,40,1211,22,48,51,10,1464,28,51
861,54,40,1257,23,48,52,10,1413,27,52
862,54,40,1203,22,48,53,10,1361,25,53
863,54,40,1249,23,48,53,10,1308,24,52
864,54,40,1295,23,47,53,10,1255,23,51
865,54,40,1241,22,47,53,10,1202,22,50
866,54,40,1287,23,47,53,10,1149,21,49
867,54,40,1233,22,47,53,10,1096,20,48
868,54,40,1279,23,47,53,10,1043,19,48
869,54,40,1325,24,46,53,10,1090,20,48
870,54,40,1271,23,45,53,10,1037,19,47
871,54,40,1217,22,44,53,10,984,18,47
872,54,40,1163,21,44,53,10,1031,19,47
873,54,40,1209,22,44,53,10,978,18,47
874,54,40,1155,21,43,53,10,1025,19,48
875,54,40,1101,20,42,53,10,1072,20,48
876,54,40,1047,19,41,53,10,1119,21,49
877,54,40,993,18,42,53,10,1166,22,48
878,54,40,1139,21,43,53,10,1113,21,48
879,54,40,1185,21,44,53,10,1160,21,48
880,54,40,1331,24,43,53,10,1107,20,47
881,54,40,1277,23,42,53,10,1054,19,47
882,54,40,1223,22,41,53,10,1101,20,49
883,54,40,1169,21,41,53,10,1248,23,49
884,54,40,1215,22,42,53,10,1195,22,49
885,54,40,1261,23,43,53,10,1242,23,49
886,54,40,1307,24,45,53,10,1189,22,48
887,54,40,1453,26,44,53,10,1136,21,47
888,54,40,1399,25,44,53,10,1083,20,47
889,54,40,1345,24,44,53,10,1130,21,47
890,54,40,1391,25,46,53,10,1077,20,46
891,54,40,1537,28,47,53,10,1024,19,46
892,54,40,1583,29,48,53,10,1071,20,46
893,54,40,1629,30,48,53,10,1018,19,48
894,54,40,1575,29,50,53,10,1265,23,48
895,54,40,1721,31,50,53,10,1212,22,47
896,54,40,1667,30,50,53,10,1159,21,46
897,54,40,1613,29,50,53,10,1106,20,45
898,54,40,1559,28,51,53,10,1053,19,45
899,54,40,1605,29,51,53,10,1100,20,47
900,54,40,1551,28,51,53,10,1247,23,46
901,55,40,1497,27,52,53,10,1194,22,46
902,56,40,1442,25,53,53,10,1241,23,46
903,56,40,1386,24,52,53,10,1188,22,45
904,56,40,1330,23,51,53,10,1135,21,47
905,56,40,1274,22,50,53,10,1382,26,48
906,56,40,1218,21,49,53,10,1429,26,48
907,56,40,1162,20,48,53,10,1376,25,48
908,56,40,1106,19,48,53,10,1323,24,48
909,56,40,1150,20,48,53,10,1370,25,48
910,56,40,1094,19,47,53,10,1317,24,48
911,56,40,1038,18,47,53,10,1364,25,48
912,56,40,1082,19,47,53,10,1311,24,47
913,56,40,1126,20,48,53,10,1258,23,49
914,56,40,1170,20,48,53,10,1505,28,49
915,56,40,1114,19,47,53,10,1452,27,49
916,56,40,1058,18,46,53,10,1399,26,49
917,56,40,1002,17,46,53,10,1346,25,49
918,56,40,1046,18,46,53,10,1293,24,48
919,56,40,990,17,47,53,10,1240,23,48
920,56,40,1134,20,48,53,10,1287,24,49
921,56,40,1178,21,47,53,10,1334,25,49
922,56,40,1122,20,47,53,10,1281,24,48
923,56,40,1166,20,47,53,10,1228,23,49
924,56,40,1210,21,48,53,10,1375,25,50
925,56,40,1254,22,48,53,10,1422,26,49
926,56,40,1198,21,49,53,10,1369,25,49
927,56,40,1342,23,49,53,10,1316,24,48
928,56,40,1286,22,48,53,10,1263,23,47
929,56,40,1230,21,48,53,10,1210,22,47
930,56,40,1274,22,48,53,10,1257,23,47
931,56,40,1218,21,47,53,10,1204,22,46
932,56,40,1162,20,47,53,10,1151,21,46
933,56,40,1206,21,47,53,10,1198,22,46
934,56,40,1150,20,47,53,10,1145,21,46
935,56,40,1194,21,49,53,10,1192,22,47
936,56,40,1338,23,50,53,10,1239,23,47
937,56,40,1382,24,50,53,10,1186,22,46
938,56,40,1426,25,51,53,10,1133,21,46
939,56,40,1470,26,50,53,10,1180,22,46
940,56,40,1414,25,50,53,10,1127,21,46
941,56,40,1358,24,50,53,10,1174,22,48
942,56,40,1402,25,49,53,10,1321,24,48
943,55,41,1346,24,49,53,10,1368,25,47
944,55,41,1391,25,48,53,10,1315,24,46
945,55,41,1336,24,47,53,10,1262,23,46
946,55,41,1281,23,47,53,10,1309,24,48
947,55,41,1326,24,47,53,10,1456,27,48
948,55,41,1271,23,48,53,10,1403,26,49
949,55,41,1416,25,48,53,10,1450,27,50
950,55,41,1361,24,47,53,10,1497,28,50
951,55,41,1306,23,46,53,10,1444,27,50
952,55,41,1251,22,45,53,10,1391,26,50
953,55,41,1196,21,45,53,10,1338,25,50
954,55,41,1241,22,47,53,10,1285,24,50
955,55,41,1386,25,47,53,10,1332,25,51
956,55,41,1431,26,48,53,10,1479,27,51
957,55,41,1476,26,48,53,10,1426,26,51
958,55,41,1421,25,49,53,10,1373,25,51
959,55,41,1466,26,50,53,10,1320,24,51
960,55,41,1611,29,51,53,10,1367,25,51
961,55,41,1656,30,52,53,10,1314,24,50
962,55,41,1701,30,52,53,10,1261,23,49
963,55,41,1646,29,52,53,10,1208,22,48
964,55,41,1591,28,53,53,10,1155,21,49
965,55,41,1636,29,53,53,10,1302,24,49
966,55,41,1581,28,54,53,10,1249,23,48
967,55,41,1626,29,54,53,10,1196,22,47
968,55,41,1571,28,54,53,10,1143,21,47
969,55,41,1516,27,55,53,10,1190,22,47
970,56,41,1561,27,56,53,10,1137,21,47
971,57,41,1505,26,57,53,10,1184,22,47
972,57,41,1448,25,57,53,10,1131,21,46
973,57,41,1391,24,56,53,10,1078,20,48
974,57,41,1334,23,55,53,10,1325,25,48
975,57,41,1277,22,54,53,10,1272,24,47
976,57,41,1220,21,53,53,10,1219,23,46
977,57,41,1163,20,52,53,10,1166,22,46
978,57,41,1106,19,52,53,10,1213,22,46
979,57,41,1149,20,52,53,10,1160,21,45
980,57,41,1092,19,51,53,10,1107,20,46
981,57,41,1035,18,51,53,10,1254,23,46
982,57,41,1078,18,51,53,10,1201,22,46
983,57,41,1021,17,51,53,10,1248,23,45
984,57,41,1064,18,51,53,10,1195,22,46
985,57,41,1007,17,50,53,10,1342,25,47
986,57,41,950,16,50,53,10,1389,26,46
987,57,41,993,17,50,53,10,1336,25,48
988,57,41,936,16,51,53,10,1483,27,48
989,57,41,1079,18,52,53,10,1430,26,49
990,57,41,1122,19,51,53,10,1477,27,49
991,57,41,1065,18,52,53,10,1424,26,50
992,57,41,1208,21,53,53,10,1471,27,50
993,57,41,1251,21,52,53,10,1418,26,51
994,57,41,1194,20,51,53,10,1465,27,51
995,57,41,1137,19,51,53,10,1412,26,51
996,57,41,1180,20,52,53,10,1359,25,52
997,57,41,1223,21,53,53,10,1406,26,51
998,57,41,1266,22,52,53,10,1353,25,51
999,57,41,1209,21,52,53,10,1300,24,50
1000,57,41,1252,21,51,53,10,1247,23,49
1001,57,41,1195,20,50,53,10,1194,22,48
1002,57,41,1138,19,50,53,10,1141,21,48
1003,57,41,1181,20,50,53,10,1188,22,48
1004,57,41,1124,19,49,53,10,1135,21,47
1005,57,41,1067,18,48,53,10,1082,20,48
