timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1
1,20,0,1980,99,5
2,20,0,1960,98,5
3,20,0,1940,97,5
4,20,0,1920,96,5
5,20,0,1900,95,5
6,20,0,1880,94,6
7,20,0,1960,98,6
8,20,0,1940,97,6
9,20,0,1920,96,6
10,21,0,1900,90,10
11,22,0,2179,99,11
12,23,0,2157,93,14
13,24,0,2334,97,15
14,10,15,2300,230,2
15,10,16,2380,238,2
16,9,18,2360,262,5
17,9,19,2741,304,5
18,5,24,2722,544,3
19,5,25,2907,581,3
20,3,28,2892,964,1
21,3,29,2879,959,1
22,3,30,2866,955,2
23,3,31,2953,984,2
24,2,33,2940,1470,1
25,2,34,2928,1464,1
26,2,35,2916,1458,2
27,2,36,3004,1502,2
28,1,38,2992,2992,1
29,1,39,2981,2981,1
30,1,40,2970,2970,1
31,1,41,2959,2959,1
32,1,42,2948,2948,1
33,1,43,2927,2927,1
34,1,44,2906,2906,1
35,1,45,2885,2885,1
36,1,46,2864,2864,1
37,1,47,2843,2843,1
38,1,48,2822,2822,1
39,1,49,2801,2801,1
40,1,50,2790,2790,1
41,1,51,2779,2779,1
42,1,52,2768,2768,1
43,1,53,2757,2757,1
44,1,54,2746,2746,1
45,1,55,2735,2735,1
46,1,56,2724,2724,1
47,1,57,2713,2713,1
48,1,58,2702,2702,1
49,1,59,2691,2691,1
50,1,60,2680,2680,1
51,1,61,2669,2669,1
52,1,62,2658,2658,1
53,1,63,2647,2647,1
54,1,64,2636,2636,1
55,1,65,2625,2625,1
56,1,66,2614,2614,1
57,1,67,2603,2603,1
58,1,68,2592,2592,1
59,1,69,2581,2581,1
60,1,70,2570,2570,1
61,1,71,2559,2559,1
62,1,72,2548,2548,1
63,1,73,2537,2537,1
64,1,74,2526,2526,1
65,1,75,2515,2515,1
66,1,76,2504,2504,1
67,1,77,2493,2493,1
68,1,78,2482,2482,1
69,1,79,2471,2471,1
70,1,80,2460,2460,1
71,1,81,2449,2449,1
72,1,82,2438,2438,1
73,1,83,2427,2427,1
74,1,84,2416,2416,1
75,1,85,2405,2405,1
76,1,86,2394,2394,1
77,1,87,2383,2383,1
78,1,88,2372,2372,1
79,1,89,2361,2361,1
80,1,90,2350,2350,1
81,1,91,2339,2339,1
82,1,92,2328,2328,1
83,1,93,2317,2317,1
84,1,94,2306,2306,1
85,1,95,2295,2295,1
86,1,96,2284,2284,1
87,1,97,2273,2273,1
88,1,98,2262,2262,1
89,1,99,2251,2251,1
90,1,100,2250,2250,1
91,2,100,2249,1124,2
92,3,100,2247,749,3
93,4,100,2244,561,4
94,5,100,2240,448,5
95,1,105,2225,2225,1
96,1,106,2214,2214,1
97,1,107,2203,2203,1
98,1,108,2192,2192,1
99,1,109,2181,2181,1
100,1,110,2170,2170,1
101,1,111,2159,2159,1
102,1,112,2148,2148,1
103,1,113,2137,2137,1
104,1,114,2126,2126,1
105,1,115,2115,2115,1
106,1,116,2104,2104,1
107,1,117,2093,2093,1
108,1,118,2082,2082,1
109,1,119,2071,2071,1
110,1,120,2060,2060,1
111,1,121,2049,2049,1
112,1,122,2038,2038,1
113,1,123,2027,2027,1
114,1,124,2016,2016,1
115,1,125,2005,2005,1
116,1,126,1994,1994,1
117,1,127,1983,1983,1
118,1,128,1972,1972,1
119,1,129,1961,1961,1
120,1,130,1950,1950,1
121,1,131,1939,1939,1
122,1,132,1928,1928,1
123,1,133,1917,1917,1
124,1,134,1906,1906,1
125,1,135,1895,1895,1
126,1,136,1884,1884,1
127,1,137,1873,1873,1
128,1,138,1862,1862,1
129,1,139,1851,1851,1
130,1,140,1840,1840,1
131,1,141,1829,1829,1
132,1,142,1818,1818,1
133,1,143,1807,1807,1
134,1,144,1796,1796,1
135,1,145,1785,1785,1
136,1,146,1774,1774,1
137,1,147,1763,1763,1
138,1,148,1752,1752,1
139,1,149,1741,1741,1
140,1,150,1740,1740,1
141,2,150,1739,869,2
142,3,150,1737,579,2
143,4,150,1734,433,2
144,5,150,1730,346,2
145,6,150,1725,287,3
146,7,150,1719,245,3
147,8,150,1712,214,3
148,9,150,1704,189,4
149,10,150,1795,179,5
150,11,150,1785,162,4
151,12,150,1774,147,5
152,13,150,1862,143,4
153,14,150,1849,132,6
154,15,150,1935,129,5
155,16,150,1920,120,7
156,17,150,2104,123,6
157,18,150,2187,121,7
158,19,150,2269,119,6
159,20,150,2250,112,7
160,21,150,2330,110,7
161,22,150,2309,104,8
162,23,150,2387,103,9
163,24,150,2464,102,9
164,25,150,2640,105,9
165,26,150,2615,100,9
166,27,150,2689,99,10
167,28,150,2862,102,10
168,29,150,3034,104,8
169,30,150,3005,100,11
170,31,150,3175,102,12
171,32,150,3444,107,13
172,33,150,3612,109,12
173,34,150,3779,111,11
174,35,150,3845,109,11
175,36,150,3910,108,11
176,37,150,3974,107,12
177,38,150,4137,108,12
178,39,150,4199,107,13
179,40,150,4360,109,13
180,41,150,4520,110,14
181,42,150,4679,111,15
182,43,150,4837,112,15
183,44,150,4994,113,16
184,45,150,5350,118,15
185,46,150,5505,119,17
186,47,150,5759,122,16
187,48,150,5812,121,18
188,49,150,6164,125,15
189,50,150,6215,124,15
190,51,150,6265,122,18
191,52,150,6614,127,19
192,53,150,6862,129,16
193,54,150,6809,126,17
194,55,150,6955,126,16
195,56,150,7000,125,21
196,57,150,7444,130,19
197,58,150,7587,130,20
198,59,150,7829,132,19
199,60,150,8070,134,17
200,61,150,8110,132,19
201,62,150,8249,133,19
202,63,150,8387,133,21
203,64,150,8724,136,22
204,65,150,9060,139,20
205,66,150,9095,137,21
206,67,150,9329,139,20
207,68,150,9362,137,20
208,69,150,9494,137,22
209,70,150,9825,140,25
210,71,150,10155,143,20
211,72,150,10184,141,25
212,73,150,10712,146,23
213,74,150,10839,146,23
214,75,150,10965,146,27
215,76,150,11590,152,22
216,77,150,11614,150,23
217,78,150,11737,150,22
218,79,150,11759,148,27
219,80,150,12280,153,27
220,81,150,12500,154,25
221,82,150,12719,155,29
222,83,150,13237,159,23
223,84,150,13254,157,26
224,85,150,13570,159,27
225,86,150,13785,160,28
226,87,150,14199,163,27
227,88,150,14312,162,26
228,89,150,14424,162,27
229,90,150,14735,163,29
230,91,150,15045,165,26
231,92,150,15154,164,32
232,93,150,15862,170,30
233,94,150,16069,170,28
234,95,150,16075,169,31
235,96,150,16580,172,30
236,97,150,16984,175,32
237,98,150,17287,176,29
238,99,150,17489,176,32
239,100,150,17990,179,32
240,101,150,18390,182,27
241,102,150,18389,180,33
242,103,150,18887,183,32
243,104,150,19084,183,32
244,105,150,19380,184,32
245,106,150,19575,184,33
246,107,150,19869,185,30
247,108,150,19962,184,36
248,108,151,20654,191,36
249,108,152,21046,194,41
250,108,153,21338,197,46
251,109,153,21630,198,52
252,110,153,22021,200,57
253,111,153,22311,201,61
254,112,153,22500,200,66
255,66,200,22788,345,25
256,67,200,23222,346,24
257,68,200,23555,346,23
258,69,200,23887,346,23
259,70,200,24218,345,26
260,71,200,24648,347,20
261,72,200,24577,341,23
262,73,200,24905,341,27
263,74,200,25532,345,25
264,75,200,25658,342,22
265,76,200,25783,339,24
266,77,200,26107,339,24
267,78,200,26330,337,26
268,79,200,26652,337,25
269,80,200,26873,335,27
270,81,200,27193,335,22
271,82,200,27212,331,27
272,83,200,27630,332,25
273,84,200,27847,331,25
274,84,201,27963,332,28
275,85,201,28479,335,32
276,86,201,29094,338,25
277,87,201,29108,334,27
278,88,201,29421,334,24
279,89,201,29433,330,31
280,90,201,30044,333,28
281,91,201,30254,332,29
282,92,201,30663,333,30
283,93,201,30871,331,27
284,94,201,31078,330,30
285,95,201,31284,329,31
286,96,201,31789,331,30
287,97,201,32093,330,30
288,98,201,32296,329,33
289,99,201,32698,330,32
290,100,201,32999,329,30
291,101,201,33199,328,32
292,102,201,33498,328,30
293,103,201,33696,327,35
294,104,201,34393,330,31
295,105,201,34489,328,32
296,106,201,34784,328,31
297,107,201,34878,325,33
298,108,201,35071,324,31
299,109,201,35263,323,36
300,110,201,35854,325,35
301,111,201,36244,326,33
302,112,201,36433,325,35
303,113,201,36921,326,35
304,114,201,37408,328,33
305,115,201,37494,326,34
306,116,201,37679,324,34
307,117,201,37963,324,38
308,118,201,38546,326,35
309,119,201,38728,325,37
310,120,201,39209,326,36
311,121,201,39489,326,38
312,122,201,39968,327,38
313,123,201,40446,328,37
314,123,202,40623,330,33
315,124,202,40600,327,38
316,125,202,41076,328,41
317,126,202,41751,331,38
318,127,202,41925,330,35
319,128,202,41998,328,42
320,129,202,42770,331,41
321,130,202,43341,333,45
322,131,202,43511,332,50
323,132,202,43780,331,56
324,133,202,44148,331,58
325,134,202,44115,329,70
326,134,203,45081,336,74
327,88,250,45247,514,31
328,89,250,45459,510,27
329,90,250,45670,507,30
330,91,250,46080,506,34
331,92,250,46789,508,32
332,93,250,46997,505,29
333,94,250,47204,502,29
334,95,250,47510,500,31
335,96,250,47915,499,32
336,97,250,48519,500,29
337,98,250,48522,495,30
338,99,250,48824,493,29
339,100,250,48925,489,33
340,101,250,49525,490,30
341,102,250,49624,486,36
342,103,250,50322,488,32
343,104,250,50419,484,32
344,105,250,50715,483,33
345,106,250,51110,482,33
346,107,250,51504,481,33
347,108,250,51797,479,31
348,109,250,51989,476,33
349,110,250,52380,476,31
350,111,250,52470,472,33
351,112,250,52759,471,37
352,113,250,53347,472,32
353,114,250,53534,469,37
354,115,250,54020,469,34
355,116,250,54205,467,33
356,117,250,54389,464,36
357,118,250,54872,465,37
358,119,250,55254,464,35
359,120,250,55435,461,39
360,121,250,56115,463,39
361,122,250,56594,463,36
362,123,250,56672,460,34
363,124,250,56749,457,36
364,125,250,57025,456,38
365,126,250,57500,456,39
