timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1
1,20,0,1980,99,5
2,20,0,1960,98,5
3,20,0,1940,97,5
4,20,0,1920,96,5
5,20,0,1900,95,5
6,20,0,1880,94,6
7,20,0,1960,98,6
8,20,0,1940,97,6
9,20,0,1920,96,6
10,21,0,1900,90,10
11,22,0,2179,99,11
12,23,0,2157,93,14
13,24,0,2334,97,15
14,10,15,2300,230,2
15,10,16,2380,238,2
16,9,18,2360,262,5
17,9,19,2741,304,5
18,4,25,2722,680,3
19,4,26,2898,724,3
20,2,29,2874,1437,1
21,2,30,2852,1426,1
22,2,31,2830,1415,1
23,2,32,2808,1404,1
24,2,33,2786,1393,1
25,2,34,2764,1382,1
26,2,35,2742,1371,2
27,2,36,2820,1410,2
28,1,38,2798,2798,1
29,1,39,2777,2777,1
30,1,40,2756,2756,1
31,1,41,2725,2725,1
32,1,42,2694,2694,1
33,1,43,2663,2663,1
34,1,44,2632,2632,1
35,1,45,2601,2601,1
36,1,46,2570,2570,1
37,1,47,2539,2539,1
38,1,48,2508,2508,1
39,1,49,2477,2477,1
40,1,50,2446,2446,1
41,1,51,2425,2425,1
42,1,52,2404,2404,1
43,1,53,2383,2383,1
44,1,54,2362,2362,1
45,1,55,2341,2341,1
46,1,56,2320,2320,1
47,1,57,2299,2299,1
48,1,58,2278,2278,1
49,1,59,2257,2257,1
50,1,60,2236,2236,1
51,1,61,2215,2215,1
52,1,62,2194,2194,1
53,1,63,2163,2163,1
54,1,64,2132,2132,1
55,1,65,2101,2101,1
56,1,66,2070,2070,1
57,1,67,2039,2039,1
58,1,68,2008,2008,1
59,1,69,1977,1977,1
60,1,70,1946,1946,1
61,1,71,1915,1915,1
62,1,72,1884,1884,1
63,1,73,1853,1853,1
64,1,74,1822,1822,1
65,1,75,1791,1791,1
66,1,76,1760,1760,1
67,1,77,1729,1729,1
68,1,78,1688,1688,1
69,1,79,1647,1647,1
70,1,80,1606,1606,1
71,1,81,1565,1565,1
72,1,82,1524,1524,1
73,1,83,1483,1483,1
74,1,84,1442,1442,1
75,1,85,1401,1401,1
76,1,86,1360,1360,1
77,1,87,1319,1319,1
78,1,88,1278,1278,1
79,1,89,1237,1237,1
80,1,90,1196,1196,1
81,1,91,1155,1155,1
82,1,92,1114,1114,1
83,1,93,1073,1073,1
84,1,94,1032,1032,1
85,1,95,991,991,1
86,1,96,950,950,1
87,1,97,909,909,1
88,1,98,868,868,1
89,1,99,827,827,1
90,1,100,786,786,1
91,1,101,745,745,1
92,1,102,704,704,1
93,1,103,663,663,1
94,1,104,622,622,1
95,1,105,581,581,1
96,1,106,540,540,1
97,1,107,499,499,1
98,1,108,458,458,1
99,1,109,417,417,1
100,1,110,376,376,1
101,1,111,335,335,1
102,1,112,304,304,1
103,1,113,273,273,1
104,1,114,242,242,1
105,1,115,201,201,1
106,1,116,160,160,1
107,1,117,109,109,1
108,1,118,58,58,1
109,1,119,7,7,1
110,0,120,-44,0,0
111,0,120,-44,0,0
112,0,120,-44,0,0
113,0,120,-44,0,0
114,0,120,-44,0,0
115,0,120,-44,0,0
